sequence,operation,main_thread,submission_us,latency_us,error
945,read,true,97.34,5269.68,
948,write,true,172.57,9154.113,
951,read,true,90.398,5446.418,
954,read,true,18.084,4784.43,
957,write,true,187.567,7855.528,
960,read,true,104.935,4229.433,
963,read,true,11.461,3701.816,
966,read,true,89.255,6029.677,
969,write,true,154.165,15008.305,
972,read,true,86.56,4677.151,
975,read,true,95.788,4715.704,
978,write,true,146.3,11456.807,
981,read,true,90.307,7680.725,
984,read,true,17.082,7054.215,
987,write,true,180.104,17914.188,
990,read,true,1238.813,15321.886,
993,read,true,51.936,15189.631,
996,read,true,86.69,7236.542,
999,write,true,159.786,20503.643,
1002,read,true,299.024,8003.722,
1005,read,true,1093.946,8397.732,
1008,write,true,306.637,13123.505,
1011,read,true,118.64,5959.296,
1014,read,true,17.602,6367.303,
1017,write,true,186.686,14592.575,
1020,read,true,244.994,5017.112,
1023,read,true,34.084,5847.941,
1026,read,true,102.16,7668.893,
1029,write,true,177.189,18390.96,
1032,read,true,86.048,10653.781,
1035,read,true,90.067,7371.421,
1038,write,true,696.449,23968.749,
1041,read,true,76.231,5105.074,
1044,read,true,8.635,5785.524,
1047,write,true,185.554,11184.545,
1050,read,true,71.983,7610.123,
1053,read,true,36.758,7866.027,
1056,read,true,96.008,4656.464,
1059,write,true,193.498,9664.589,
1062,read,true,88.123,5375.485,
1065,read,true,85.578,6256.738,
1068,write,true,202.285,12232.535,
1071,read,true,86.991,4036.425,
1074,read,true,17.582,5380.465,
1077,write,true,168.822,8940.598,
1080,read,true,83.775,5632.711,
1083,read,true,17.283,4671.562,
1086,read,true,89.345,5128.407,
1089,write,true,191.205,10239.154,
1092,read,true,68.817,6946.675,
1095,read,true,80.8,5821.983,
1098,write,true,201.143,15384.633,
1101,read,true,272.886,4480.148,
1104,read,true,15.568,5800.432,
1107,write,true,200.681,14487.871,
1110,read,true,157.561,7185.046,
1113,read,true,21.69,6341.654,
1116,read,true,80.599,7081.454,
1119,write,true,136.343,16721.298,
1122,read,true,84.867,6204.641,
1125,read,true,58.989,6522.009,
1128,write,true,111.857,16537.197,
1131,read,true,106.818,4996.193,
1134,read,true,36.047,6062.678,
1137,write,true,185.062,11851.078,
1140,read,true,80.72,5759.076,
1143,read,true,26.659,6867.75,
1146,read,true,107.408,4359.984,
1149,write,true,188.79,10563.573,
1152,read,true,93.022,7252.291,
1155,read,true,72.464,5005.41,
1158,write,true,175.835,11269.07,
1161,read,true,75.381,7832.075,
1164,read,true,13.275,6900.6,
1167,write,true,286.871,10958.936,
1170,read,true,93.814,5432.571,
1173,read,true,20.467,5986.908,
1176,read,true,94.975,8033.598,
1179,write,true,171.006,13474.915,
1182,read,true,96.208,4866.161,
1185,read,true,93.323,8557.769,
1188,write,true,226.82,18773.689,
1191,read,true,87.983,7023.617,
1194,read,true,22.681,7416.625,
1197,write,true,197.034,24251.974,
1200,read,true,93.373,8076.368,
1203,read,true,16.121,7006.306,
1206,read,true,85.158,6893.286,
1209,write,true,164.725,16033.314,
1212,read,true,87.022,5127.216,
1215,read,true,86.761,4526.995,
1218,write,true,164.444,12661.408,
1221,read,true,75.179,6563.034,
1224,read,true,20.298,5608.417,
1227,write,true,224.945,25057.876,
1230,read,true,81.482,11079.529,
1233,read,true,18.084,9098.971,
1236,read,true,80.609,9784.622,
1239,write,true,260.071,20524.992,
1242,read,true,99.584,9318.087,
1245,read,true,80.429,6766.692,
1248,write,true,199.05,24211.16,
1251,read,true,72.715,5926.256,
1254,read,true,20.818,7187.371,
1257,write,true,182.347,12330.056,
1260,read,true,99.093,5305.817,
1263,read,true,21.801,5191.805,
1266,read,true,92.341,10653.57,
1269,write,true,174.102,24362.278,
1272,read,true,86.851,6349.519,
1275,read,true,91.39,7741.107,
1278,write,true,133.227,18429.512,
1281,read,true,66.452,6829.127,
1284,read,true,13.194,9276.941,
1287,write,true,213.906,29743.414,
1290,read,true,94.024,17690.612,
1293,read,true,13.295,14205.72,
1296,read,true,85.138,5807.196,
1299,write,true,211.191,20736.274,
1302,read,true,81.09,6311.239,
1305,read,true,92.731,5265.741,
