sequence,operation,main_thread,submission_us,latency_us,error
1180,read,true,78.375,7143.63,
1183,read,true,22.172,5903.834,
1186,read,true,90.316,6592.87,
1189,write,true,182.898,13220.144,
1192,read,true,92.862,8716.343,
1195,read,true,84.055,10623.554,
1198,write,true,297.652,22315.84,
1201,read,true,75.49,7324.495,
1204,read,true,31.749,6168.083,
1207,write,true,200.671,18083.881,
1210,read,true,81.772,5911.868,
1213,read,true,12.493,5061.143,
1216,read,true,74.698,5792.008,
1219,write,true,237.329,10303.992,
1222,read,true,101.729,9005.569,
1225,read,true,97.341,12837.906,
1228,write,true,174.192,24055.71,
1231,read,true,89.365,5467.537,
1234,read,true,20.579,9277.292,
1237,write,true,197.225,18059.998,
1240,read,true,90.738,9978.37,
1243,read,true,16.16,8894.823,
1246,read,true,83.164,11477.446,
1249,write,true,124.871,32010.123,
1252,read,true,82.423,8294.392,
1255,read,true,97.441,5491.09,
1258,write,true,122.427,11045.036,
1261,read,true,105.555,7647.303,
1264,read,true,13.956,10840.266,
1267,write,true,341.984,24519.661,
1270,read,true,91.119,10582.017,
1273,read,true,14.667,12019.35,
1276,read,true,1229.207,15544.108,
1279,write,true,158.013,37870.867,
1282,read,true,79.667,8221.746,
1285,read,true,200.902,6230.679,
1288,write,true,768.673,29724.669,
1291,read,true,163.494,5977.472,
1294,read,true,36.919,7660.047,
1297,write,true,231.008,17858.284,
1300,read,true,77.033,4270.429,
1303,read,true,11.801,4653.498,
1306,read,true,88.855,4055.521,
1309,write,true,295.998,8784.699,
1312,read,true,70.15,4268.766,
1315,read,true,80.71,7146.726,
1318,write,true,172.34,14561.608,
1321,read,true,95.477,6183.302,
1324,read,true,17.251,5409.528,
1327,write,true,195.792,12135.845,
1330,read,true,95.557,8068.894,
1333,read,true,20.719,7611.256,
1336,read,true,204.499,4453.107,
1339,write,true,195.201,10189.381,
1342,read,true,86.5,4714.843,
1345,read,true,82.673,10578.17,
1348,write,true,157.251,19366.627,
1351,read,true,73.335,2815.484,
1354,read,true,30.347,3214.163,
1357,write,true,177.69,9465.019,
1360,read,true,80.048,4493.803,
1363,read,true,16.671,5337.285,
1366,read,true,75.82,5840.517,
1369,write,true,144.978,18821.116,
1372,read,true,93.784,8697.678,
1375,read,true,98.502,11133.018,
1378,write,true,128.338,29199.638,
1381,read,true,80.839,15738.818,
1384,read,true,19.135,14802.193,
1387,write,true,274.369,38190.408,
1390,read,true,91.459,13753.822,
1393,read,true,25.798,10577.6,
1396,read,true,89.747,12605.827,
1399,write,true,154.487,39392.585,
1402,read,true,88.464,10216.12,
1405,read,true,74.468,6875.113,
1408,write,true,567.692,49818.074,
1411,read,true,74.889,64664.248,
1414,read,true,12.042,64841.988,
1417,write,true,267.366,33467.893,
1420,read,true,117.207,13467.031,
1423,read,true,14.077,11003.88,
1426,read,true,83.575,25315.846,
1429,write,true,125.984,54741.571,
1432,read,true,170.195,10480.71,
1435,read,true,216.721,8836.535,
1438,write,true,275.419,18313.677,
1441,read,true,131.583,5005.35,
1444,read,true,12.213,5512.128,
1447,write,true,186.164,16624.278,
1450,read,true,109.512,11754.71,
1453,read,true,13.866,7637.094,
1456,read,true,79.086,5320.935,
1459,write,true,140.48,12707.284,
1462,read,true,90.979,7751.817,
1465,read,true,91.92,6235.789,
1468,write,true,149.727,16465.603,
1471,read,true,109.364,10006.694,
1474,read,true,53.538,7996.219,
1477,write,true,178.81,17745.193,
1480,read,true,85.278,6129.211,
1483,read,true,40.866,6718.492,
1486,read,true,97.902,6060.985,
1489,write,true,166.629,11679.49,
1492,read,true,81.25,6399.712,
1495,read,true,69.379,4374.852,
1498,write,true,143.947,15889.247,
1501,read,true,96.248,6746.264,
1504,read,true,14.257,3758.922,
1507,write,true,201.052,10874.158,
1510,read,true,79.487,4717.718,
1513,read,true,12.724,4266.502,
1516,read,true,83.174,4621.379,
1519,write,true,168.743,11184.294,
1522,read,true,92.702,7454.456,
1525,read,true,65.331,4038.139,
1528,write,true,129.199,10480.63,
1531,read,true,99.354,4574.202,
1534,read,true,12.954,3820.355,
1537,write,true,191.926,13486.167,
1540,read,true,62.015,3586.672,
1543,read,true,17.542,4146.539,
1546,read,true,70.953,3482.511,
1549,write,true,142.955,8089.743,
1552,read,true,67.094,3462.262,
1555,read,true,59.36,3679.474,
1558,write,true,123.699,8287.859,
1561,read,true,75.369,4286.819,
1564,read,true,9.507,3268.734,
1567,write,true,177.148,9016.598,
1570,read,true,74.528,6178.372,
1573,read,true,19.306,5801.564,
1576,read,true,90.438,9154.525,
1579,write,true,142.934,16474.821,
1582,read,true,98.182,4417.301,
1585,read,true,68.237,4410.959,
1588,write,true,147.332,9942.664,
1591,read,true,82.162,4415.908,
1594,read,true,16.82,5066.582,
1597,write,true,281.782,30616.051,
1600,read,true,80.229,7732.611,
1603,read,true,25.848,6787.711,
1606,read,true,109.643,6484.86,
1609,write,true,117.247,13250.59,
1612,read,true,70.331,7094.489,
1615,read,true,69.999,6046.898,
1618,write,true,118.85,10018.084,
1621,read,true,72.214,9111.865,
1624,read,true,7.874,6030.568,
1627,write,true,125.743,60583.992,
1630,read,true,128.378,7073.3,
1633,read,true,8.036,6244.315,
1636,read,true,78.066,5082.764,
1639,write,true,142.133,9334.697,
1642,read,true,103.502,5781.959,
1645,read,true,86.73,9674.847,
1648,write,true,189.762,22577.824,
1651,read,true,103.462,6997.76,
1654,read,true,31.288,8316.252,
1657,write,true,173.782,12554.08,
1660,read,true,121.746,3529.948,
1663,read,true,13.495,4072.623,
1666,read,true,79.296,6681.634,
1669,write,true,150.708,14303.348,
1672,read,true,102.61,5411.633,
1675,read,true,100.286,6802.769,
1678,write,true,5983.071,41838.876,
1681,read,true,81.3,7727.03,
1684,read,true,19.666,6363.626,
1687,write,true,201.623,23493.58,
1690,read,true,80.368,24453.487,
1693,read,true,12.724,43837.046,
1696,read,true,104.573,37622.457,
1699,write,true,153.694,59343.073,
1702,read,true,72.133,13327.712,
1705,read,true,368.333,15509.594,
1708,write,true,214.608,32377.063,
1711,read,true,73.357,8234.691,
1714,read,true,24.816,9280.909,
1717,write,true,271.522,42577.774,
1720,read,true,320.895,7401.778,
1723,read,true,48.32,8953.061,
1726,read,true,71.543,6367.163,
1729,write,true,158.634,15730.653,
1732,read,true,91.981,6112.341,
1735,read,true,71.492,6920.386,
1738,write,true,176.377,11288.777,
1741,read,true,78.525,6313.202,
1744,read,true,19.837,4990.643,
1747,write,true,218.204,14703.481,
1750,read,true,84.066,7587.102,
1753,read,true,16.561,8496.906,
1756,read,true,71.943,6133.359,
1759,write,true,183.771,12481.887,
1762,read,true,133.527,11352.895,
1765,read,true,64.67,7935.227,
1768,write,true,156.591,17636.744,
1771,read,true,82.122,6821.894,
1774,read,true,28.132,5158.444,
1777,write,true,186.907,21622.415,
1780,read,true,100.756,11505.678,
1783,read,true,15.008,9851.595,
1786,read,true,79.176,4290.566,
1789,write,true,143.876,19283.644,
1792,read,true,85.629,7498.237,
1795,read,true,95.006,9058.576,
1798,write,true,165.046,13503.469,
1801,read,true,88.683,5092.401,
1804,read,true,20.969,5544.609,
1807,write,true,212.032,22396.689,
1810,read,true,129.389,7119.785,
1813,read,true,75.501,5555.609,
1816,read,true,76.842,5286.651,
1819,write,true,142.544,12889.622,
1822,read,true,103.202,6713.935,
1825,read,true,130.921,5391.955,
1828,write,true,301.418,23859.638,
1831,read,true,81.631,7165.72,
1834,read,true,21.29,6558.387,
1837,write,true,200.091,40597.107,
1840,read,true,293.894,8715.732,
1843,read,true,15.999,12572.013,
1846,read,true,80.7,5241.097,
1849,write,true,131.785,9722.036,
1852,read,true,94.234,12821.635,
1855,read,true,217.272,12589.044,
1858,write,true,161.499,27214.953,
1861,read,true,93.623,8553.541,
1864,read,true,12.032,10169.704,
1867,write,true,214.357,10869.509,
1870,read,true,138.757,5060.281,
1873,read,true,10.88,4105.363,
1876,read,true,82.512,5498.953,
1879,write,true,146.131,15156.951,
1882,read,true,96.659,5786.076,
1885,read,true,77.283,4398.617,
1888,write,true,146.301,9194.258,
1891,read,true,81.21,7004.583,
1894,read,true,18.495,5940.953,
1897,write,true,189.451,15213.907,
1900,read,true,120.744,6450.456,
1903,read,true,15.96,5407.024,
1906,read,true,64.64,4259.399,
1909,write,true,146.202,10746.193,
1912,read,true,79.588,7282.046,
1915,read,true,304.575,6748.269,
1918,write,true,184.723,18587.164,
1921,read,true,91.279,4810.879,
1924,read,true,16.269,4935.8,
1927,write,true,146.301,10453.6,
1930,read,true,88.605,4153.814,
1933,read,true,13.145,4058.798,
1936,read,true,303.001,7732.039,
1939,write,true,133.327,29489.064,
1942,read,true,164.635,5598.719,
1945,read,true,73.686,15033.733,
1948,write,true,153.715,22926.32,
1951,read,true,368.081,6438.043,
1954,read,true,28.453,5017.323,
1957,write,true,184.022,31567.053,
1960,read,true,89.626,19356.169,
1963,read,true,12.353,15770.146,
1966,read,true,79.258,11513.975,
1969,write,true,336.082,41249.324,
1972,read,true,73.435,10077.142,
1975,read,true,72.624,17160.491,
1978,write,true,125.362,39237.588,
1981,read,true,92.4,14487.069,
1984,read,true,12.593,11455.275,
1987,write,true,370.738,39604.448,
1990,read,true,102.891,8020.384,
1993,read,true,12.273,9280.749,
1996,read,true,79.096,5431.89,
1999,write,true,169.995,23771.515,
