sequence,operation,main_thread,submission_us,latency_us,error
192,read,true,229.696,23630.033,
195,read,true,264.129,23900.974,
198,write,true,302.219,51817.065,
201,read,true,284.978,16499.988,
204,read,true,71.312,146263.66,
207,write,true,571.779,45120.113,
210,read,true,993.719,14457.594,
213,read,true,4500.335,13422.078,
216,read,true,496.709,277789.566,
219,write,true,249.362,24729.93,
222,read,true,999.06,11432.964,
225,read,true,257.507,197901.103,
228,write,true,346.852,202266.877,
231,read,true,376.237,136469.472,
234,read,true,53.589,17951.275,
237,write,true,1360.961,16241.9,
240,read,true,1737.138,16287.595,
243,read,true,167.16,40274.239,
246,read,true,1714.705,9294.563,
249,write,true,582.69,40937.978,
252,read,true,1810.123,35353.214,
255,read,true,206.442,136306.149,
258,write,true,278.937,31787.08,
261,read,true,139.489,23583.437,
264,read,true,33.993,29041.073,
267,write,true,401.022,42994.435,
270,read,true,128.008,13260.399,
273,read,true,29.895,15012.833,
276,read,true,172.189,166178.202,
279,write,true,336.032,16363.475,
282,read,true,177.509,13649.829,
285,read,true,1868.27,29157.359,
288,write,true,17167.173,35474.198,
291,read,true,1151.371,108111.221,
294,read,true,404.819,12449.336,
297,write,true,2756.686,20740.302,
300,read,true,1106.759,24052.384,
303,read,true,202.755,18870.278,
306,read,true,2046.539,150682.544,
309,write,true,433.954,37042.432,
312,read,true,280.991,33411.077,
315,read,true,339.318,11575.708,
318,write,true,247.368,41892.456,
321,read,true,153.044,146837.251,
324,read,true,39.403,32461.939,
327,write,true,7981.152,26816.615,
330,read,true,1094.978,20264.1,
333,read,true,282.132,9288.873,
336,read,true,1982.251,117964.6,
339,write,true,314.061,20530.402,
342,read,true,894.046,17461.178,
345,read,true,1282.715,25208.596,
348,write,true,1284.209,38206.991,
351,read,true,411.221,9366.125,
354,read,true,154.527,103039.469,
357,write,true,760.739,37410.364,
360,read,true,269.49,10920.235,
363,read,true,47.658,10509.483,
366,read,true,193.959,104118.086,
369,write,true,185.443,21620.26,
372,read,true,201.574,13019.272,
375,read,true,564.615,4640.535,
378,write,true,2421.635,21768.946,
381,read,true,777.249,98512.915,
384,read,true,1945.042,7197.079,
387,write,true,293.554,11952.466,
390,read,true,240.906,6902.062,
393,read,true,482.454,98215.406,
396,read,true,803.357,7331.938,
399,write,true,929.071,15164.606,
402,read,true,198.297,102643.185,
405,read,true,804.981,7806.767,
408,write,true,4681.86,9209.125,
411,read,true,213.064,99451.705,
414,read,true,72.534,24120.431,
417,write,true,796.565,14485.478,
420,read,true,257.907,16725.565,
423,read,true,171.448,10498.874,
426,read,true,175.114,89657.115,
429,write,true,1237.061,36863.361,
432,read,true,326.725,5219.757,
435,read,true,593.088,89774.302,
438,write,true,1618.387,23509.028,
441,read,true,1039.095,5882.224,
444,read,true,203.037,6503.375,
447,write,true,260.693,15170.536,
450,read,true,441.627,107508.825,
453,read,true,75.129,15155.107,
456,read,true,342.124,24881.63,
459,write,true,24422.68,46043.562,
462,read,true,190.784,21351.262,
465,read,true,216.1,124580.553,
468,write,true,171.047,39456.524,
471,read,true,868.489,16357.144,
474,read,true,116.667,7366.784,
477,write,true,713.481,37468.431,
480,read,true,215.94,16251.749,
483,read,true,48.559,143213.371,
486,read,true,232.51,14930.27,
489,write,true,238.873,36283.547,
492,read,true,539.429,18990.962,
495,read,true,163.673,252121.108,
498,write,true,219.447,120302.35,
501,read,true,7403.432,95280.33,
504,read,true,593.991,71062.278,
507,write,true,295.808,71032.833,
510,read,true,180.735,28138.833,
513,read,true,33.172,27965.802,
516,read,true,193.798,30649.473,
519,write,true,153.464,47745.876,
522,read,true,142.324,6978.154,
525,read,true,1168.313,140861.214,
528,write,true,825.9,46780.749,
531,read,true,188.519,16644.756,
534,read,true,89.867,35119.891,
537,write,true,274.718,32639.177,
540,read,true,3940.167,109431.667,
543,read,true,14352.351,22044.417,
546,read,true,195.462,8500.503,
549,write,true,175.876,33821.437,
552,read,true,199.539,19059.778,
555,read,true,176.938,150750.239,
558,write,true,210.961,35294.015,
561,read,true,330.422,8051.771,
564,read,true,104.393,36376.579,
567,write,true,286.731,33730.88,
570,read,true,192.778,8252.675,
573,read,true,54.27,145641.648,
576,read,true,549.417,29037.779,
579,write,true,217.022,36228.414,
582,read,true,160.477,30687.303,
585,read,true,181.686,162380.729,
588,write,true,137.645,24495.777,
591,read,true,228.513,16172.671,
594,read,true,52.909,52103.496,
597,write,true,341.211,35892.312,
600,read,true,926.826,17920.578,
603,read,true,87.472,17825.293,
606,read,true,243.07,155039.964,
609,write,true,128.879,61614.309,
612,read,true,282.333,24271.671,
615,read,true,359.886,49100.074,
618,write,true,886.622,48945.498,
621,read,true,327.386,176238.375,
624,read,true,85.569,43829.884,
627,write,true,3749.104,33599.407,
630,read,true,434.145,15336.884,
633,read,true,355.509,15686.592,
636,read,true,198.838,28936.221,
639,write,true,180.544,37517.903,
642,read,true,194.91,117949.341,
645,read,true,162.731,7570.801,
648,write,true,335.842,22745.924,
651,read,true,136.984,15289.025,
654,read,true,39.113,7299.94,
657,write,true,7285.774,22478.24,
660,read,true,572.851,122894.34,
663,read,true,36.377,14382.165,
666,read,true,275.41,21480.683,
669,write,true,167.861,22289.49,
672,read,true,563.474,10849.222,
675,read,true,183.87,170312.207,
678,write,true,177.118,59317.675,
681,read,true,394.481,17605.475,
684,read,true,68.497,12677.55,
687,write,true,417.945,42355.161,
690,read,true,345.981,17784.477,
693,read,true,63.478,19543.545,
696,read,true,290.247,211159.766,
699,write,true,179.342,45216.08,
702,read,true,190.322,33873.443,
705,read,true,150.9,10122.667,
708,write,true,101.288,68097.957,
711,read,true,147.734,48311.503,
714,read,true,71.643,47777.084,
717,write,true,517.539,19072.843,
720,read,true,172.56,274545.278,
723,read,true,32.02,38335.829,
726,read,true,143.035,35735.873,
729,write,true,219.206,159884.606,
732,read,true,264.61,30644.564,
735,read,true,4552.16,34571.577,
738,write,true,221.791,57597.47,
741,read,true,116.125,70767.361,
744,read,true,30.197,20625.039,
747,write,true,270.451,42538.872,
750,read,true,130.211,103148.801,
753,read,true,21.85,10736.784,
756,read,true,134.509,9670.81,
759,write,true,175.114,20944.589,
762,read,true,129.771,9884.056,
765,read,true,680.931,106922.941,
768,write,true,295.988,22854.637,
771,read,true,291.039,19458.527,
774,read,true,56.224,19101.616,
777,write,true,440.607,23539.315,
780,read,true,118.15,19621.419,
783,read,true,195.022,19478.804,
786,read,true,144.978,10501.909,
789,write,true,175.093,22732.149,
792,read,true,95.387,123075.156,
795,read,true,140.249,8151.556,
798,write,true,227.221,19564.032,
801,read,true,132.686,7673.692,
804,read,true,31.147,9327.724,
807,write,true,351.542,24316.995,
810,read,true,146.882,127138.22,
813,read,true,36.167,23658.486,
816,read,true,127.626,13975.332,
819,write,true,120.303,23573.729,
822,read,true,928.109,127019.501,
825,read,true,891.201,9843.971,
828,write,true,2217.296,15080.809,
831,read,true,1001.735,3525.299,
834,read,true,625.007,3375.231,
837,write,true,1143.859,20857.118,
840,read,true,748.327,8158.631,
843,read,true,1032.502,11088.125,
846,read,true,437.9,7649.306,
849,write,true,1150.852,16823.166,
852,read,true,128.758,15021.609,
855,read,true,1961.904,148274.785,
858,write,true,216.029,35734.059,
861,read,true,632.031,28330.148,
864,read,true,7220.773,7672.91,
867,write,true,276.151,29471.521,
870,read,true,151.77,18959.292,
873,read,true,385.133,14510.743,
876,read,true,2439.057,194332.955,
879,write,true,335.11,67967.374,
882,read,true,1215.16,40365.547,
885,read,true,15719.813,17566.573,
888,write,true,1397.377,68744.776,
891,read,true,103.912,74727.805,
894,read,true,21.48,57510.42,
897,write,true,392.047,67307.594,
900,read,true,96.78,30861.706,
903,read,true,94.555,40027.441,
906,read,true,1422.496,21191.057,
909,write,true,814.699,54695.336,
912,read,true,119.531,140305.977,
915,read,true,136.232,36193.69,
918,write,true,165.706,53443.558,
921,read,true,131.312,37782.553,
924,read,true,28.875,6972.684,
927,write,true,382.829,14026.598,
930,read,true,245.004,116794.813,
933,read,true,29.746,10693.605,
936,read,true,122.407,24490.086,
939,write,true,163.713,37335.335,
942,read,true,129.119,17991.028,
945,read,true,152.483,109821.029,
948,write,true,924.082,16416.894,
951,read,true,110.826,8408.703,
954,read,true,17.322,12888.359,
957,write,true,208.987,76549.96,
960,read,true,122.467,144724.492,
963,read,true,24.586,43025.724,
966,read,true,165.918,22272.008,
969,write,true,268.567,58187.313,
972,read,true,246.306,6194.421,
975,read,true,199.409,98651.232,
978,write,true,244.444,16106.42,
981,read,true,126.634,11656.418,
984,read,true,33.652,11545.432,
987,write,true,494.106,17995.578,
990,read,true,128.578,136625.18,
993,read,true,1083.236,13908.859,
996,read,true,201.673,19504.663,
999,write,true,159.004,36114.654,
1002,read,true,736.924,4709.181,
1005,read,true,135.952,83402.722,
1008,write,true,111.877,26334.602,
1011,read,true,145.559,20107.819,
1014,read,true,33.944,20290.238,
1017,write,true,225.899,9484.496,
1020,read,true,575.206,105837.523,
1023,read,true,41.867,13561.495,
1026,read,true,237.981,8969.091,
1029,write,true,248.68,23464.967,
1032,read,true,112.197,15850.065,
1035,read,true,387.387,147126.498,
1038,write,true,359.916,38503.358,
1041,read,true,189.902,28219.632,
1044,read,true,35.525,20986.637,
1047,write,true,526.846,15853.079,
1050,read,true,122.397,113819.854,
1053,read,true,37.289,28600.577,
1056,read,true,192.447,11707.452,
1059,write,true,123.448,28403.202,
1062,read,true,222.512,7048.755,
1065,read,true,168.032,99864.29,
1068,write,true,197.115,22048.634,
1071,read,true,219.076,8281.187,
1074,read,true,11.051,8551.277,
1077,write,true,231.038,20013.835,
1080,read,true,104.103,129976.677,
1083,read,true,19.106,8216.457,
1086,read,true,361.589,12200.395,
1089,write,true,199.74,44324.549,
1092,read,true,1458.702,18550.877,
1095,read,true,2057.601,106161.862,
1098,write,true,3218.661,22720.93,
1101,read,true,112.748,21176.569,
1104,read,true,25.348,18879.646,
1107,write,true,166.478,28553.712,
1110,read,true,128.298,95251.887,
1113,read,true,125.313,14359.374,
1116,read,true,1857.009,11281.353,
1119,write,true,190.302,9172.688,
1122,read,true,189.49,94320.912,
1125,read,true,296.319,8920.911,
1128,write,true,168.713,8751.128,
1131,read,true,178.92,96306.819,
1134,read,true,306.878,7330.866,
1137,write,true,1325.345,19320.202,
1140,read,true,112.669,101789.595,
1143,read,true,39.683,8880.246,
1146,read,true,121.776,11487.876,
1149,write,true,359.366,29140.158,
1152,read,true,319.611,6684.98,
1155,read,true,140.42,112466.357,
1158,write,true,134.479,28604.294,
1161,read,true,113.671,8037.866,
1164,read,true,17.323,8767.388,
1167,write,true,243.05,25145.299,
1170,read,true,147.101,92209.682,
1173,read,true,34.384,9908.421,
1176,read,true,132.554,7251.839,
1179,write,true,274.859,12893.81,
1182,read,true,120.824,101201.015,
1185,read,true,568.242,11985.166,
1188,write,true,172.26,15366.259,
1191,read,true,194.259,205922.027,
1194,read,true,39.534,26268.57,
1197,write,true,193.769,157955.573,
1200,read,true,414.969,105512.299,
1203,read,true,37.811,105904.666,
1206,read,true,84.366,85077.484,
1209,write,true,54.932,87147.638,
1212,read,true,112.668,126265.494,
1215,read,true,123.057,18724.347,
1218,write,true,86.15,17179.226,
1221,read,true,478.697,19553.473,
1224,read,true,37.76,7933.964,
1227,write,true,449.402,28040.031,
1230,read,true,84.537,6494.548,
1233,read,true,16.681,12152.065,
1236,read,true,185.183,109320.151,
1239,write,true,97.14,25184.632,
1242,read,true,104.875,6912.943,
1245,read,true,767.822,9033.96,
1248,write,true,831.58,33143.081,
1251,read,true,121.055,143551.629,
1254,read,true,28.393,24567.028,
1257,write,true,229.985,38872.822,
1260,read,true,243.271,10294.165,
1263,read,true,35.686,12219.25,
1266,read,true,137.664,112243.003,
1269,write,true,1028.195,51928.071,
1272,read,true,2976.964,14628.823,
1275,read,true,215.208,13206.138,
1278,write,true,121.635,24828.232,
1281,read,true,117.799,95714.944,
1284,read,true,19.367,28352.159,
1287,write,true,189.852,19444.251,
1290,read,true,327.857,118939.816,
1293,read,true,55.594,9288.432,
1296,read,true,124.791,24986.655,
1299,write,true,185.835,50884.939,
1302,read,true,84.918,7588.674,
1305,read,true,104.704,17159.731,
1308,write,true,196.624,16678.197,
1311,read,true,107.699,103136.358,
1314,read,true,15.8,15835.288,
1317,write,true,156.15,15640.727,
1320,read,true,124.09,5758.414,
1323,read,true,18.195,6794.554,
1326,read,true,169.283,126754.76,
1329,write,true,398.698,7159.289,
1332,read,true,203.066,5829.486,
1335,read,true,94.925,8198.303,
1338,write,true,107.219,26757.686,
1341,read,true,81.932,137223.007,
1344,read,true,10.32,30455.054,
1347,write,true,177.729,15087.521,
1350,read,true,98.483,18003.102,
1353,read,true,24.276,7029.489,
1356,read,true,139.879,92707.354,
1359,write,true,171.106,37353.979,
1362,read,true,159.956,6487.455,
1365,read,true,108.099,124582.687,
1368,write,true,93.073,35940.512,
1371,read,true,404.61,8921.122,
1374,read,true,44.502,9361.567,
1377,write,true,287.763,18464.056,
1380,read,true,395.462,108081.617,
1383,read,true,47.999,9119.499,
1386,read,true,97.78,6531.445,
1389,write,true,147.192,19566.907,
1392,read,true,97.49,7589.125,
1395,read,true,149.127,118802.183,
1398,write,true,88.514,27582.663,
1401,read,true,84.446,11257.138,
1404,read,true,65.782,14000.008,
1407,write,true,145.9,23048.155,
1410,read,true,93.953,148332.181,
1413,read,true,12.604,8433.63,
1416,read,true,224.566,11084.479,
1419,write,true,65.031,24073.303,
1422,read,true,111.437,10064.229,
1425,read,true,112.159,117565.181,
1428,write,true,90.909,21090.69,
1431,read,true,128.348,9317.235,
1434,read,true,26.949,12700.29,
1437,write,true,562.982,37831.513,
1440,read,true,157.451,173170.952,
1443,read,true,22.08,24124.459,
1446,read,true,134.359,9959.815,
1449,write,true,1223.045,29481.27,
1452,read,true,93.484,7892.858,
1455,read,true,172.228,8430.213,
1458,write,true,80.92,25387.147,
1461,read,true,163.693,10681.322,
1464,read,true,12.714,179482.813,
1467,write,true,366.78,41475.483,
1470,read,true,101.387,59924.75,
1473,read,true,23.964,57071.326,
1476,read,true,140.871,10482.514,
1479,write,true,107.309,24444.441,
1482,read,true,113.741,141998.081,
1485,read,true,103.972,22814.813,
1488,write,true,2648.936,30855.334,
1491,read,true,136.423,11544.871,
1494,read,true,35.255,14075.387,
1497,write,true,179.814,79162.7,
1500,read,true,114.852,79260.37,
1503,read,true,39.162,56709.937,
1506,read,true,395.933,159082.119,
1509,write,true,122.016,35672.346,
1512,read,true,140.459,12000.304,
1515,read,true,97.551,14551.961,
1518,write,true,100.146,27853.524,
1521,read,true,105.685,11315.726,
1524,read,true,16.991,9633.731,
1527,write,true,180.996,37185.358,
1530,read,true,1032.832,196715.166,
1533,read,true,71.202,7228.136,
1536,read,true,129.209,17461.619,
1539,write,true,148.034,31896.643,
1542,read,true,185.694,6847.773,
1545,read,true,183.63,48503.738,
1548,write,true,87.612,73954.163,
1551,read,true,429.365,10029.876,
1554,read,true,44.633,142994.726,
1557,write,true,143.857,17573.146,
1560,read,true,177.169,10149.247,
1563,read,true,39.353,8352.879,
1566,read,true,138.006,148446.293,
1569,write,true,139.748,13410.556,
1572,read,true,88.213,6703.254,
1575,read,true,125.533,12084.691,
1578,write,true,108.981,20301.608,
1581,read,true,344.839,122140.133,
1584,read,true,43.961,10832.2,
1587,write,true,216.682,16779.365,
1590,read,true,82.483,7405.265,
1593,read,true,27.57,7307.763,
1596,read,true,307.741,120858.621,
1599,write,true,219.756,50562.29,
1602,read,true,84.617,8563.41,
1605,read,true,158.425,10332.747,
1608,write,true,100.977,16879.13,
1611,read,true,314.664,99383.369,
1614,read,true,20.046,13237.365,
1617,write,true,149.065,10515.574,
1620,read,true,82.312,7137.668,
1623,read,true,14.757,124796.203,
1626,read,true,120.343,7024.679,
1629,write,true,160.227,11687.735,
1632,read,true,88.023,7910.061,
1635,read,true,86.54,100433.151,
1638,write,true,157.302,17508.696,
1641,read,true,96.188,4115.421,
1644,read,true,41.446,7400.475,
1647,write,true,152.332,10423.203,
1650,read,true,71.162,4807.264,
1653,read,true,18.094,4718.208,
1656,read,true,111.907,98873.854,
1659,write,true,605.893,14743.335,
1662,read,true,106.136,5185.403,
1665,read,true,73.967,100275.0,
1668,write,true,180.615,11451.448,
1671,read,true,95.967,14133.805,
1674,read,true,35.045,10067.305,
1677,write,true,216.561,12368.065,
1680,read,true,111.817,97229.199,
1683,read,true,17.964,4580.854,
1686,read,true,75.279,4111.624,
1689,write,true,243.721,14258.917,
1692,read,true,109.011,106674.089,
1695,read,true,305.656,24574.201,
1698,write,true,126.564,16901.18,
1701,read,true,84.897,5807.646,
1704,read,true,57.997,12331.287,
1707,write,true,143.556,20180.475,
1710,read,true,84.827,11807.628,
1713,read,true,10.72,113664.046,
1716,read,true,92.291,7389.536,
1719,write,true,75.149,11765.279,
1722,read,true,79.216,12149.651,
1725,read,true,578.501,106534.251,
1728,write,true,84.707,11525.125,
1731,read,true,98.201,6403.288,
1734,read,true,34.013,27729.465,
1737,write,true,209.408,8576.103,
1740,read,true,89.346,108504.611,
1743,read,true,14.938,27119.546,
1746,read,true,243.39,8420.495,
1749,write,true,77.964,14969.263,
1752,read,true,110.765,13738.774,
1755,read,true,116.487,5664.261,
1758,write,true,129.119,17506.862,
1761,read,true,86.821,5371.178,
1764,read,true,11.01,7201.647,
1767,write,true,646.308,14491.509,
1770,read,true,118.81,127040.409,
1773,read,true,26.71,19651.454,
1776,read,true,98.263,7985.79,
1779,write,true,194.89,24090.495,
1782,read,true,138.737,5394.44,
1785,read,true,100.887,141094.427,
1788,write,true,124.592,16848.213,
1791,read,true,388.92,12247.713,
1794,read,true,159.385,11707.623,
1797,write,true,147.602,17919.376,
1800,read,true,546.703,118993.146,
1803,read,true,62.396,8049.998,
1806,read,true,99.183,6287.024,
1809,write,true,409.127,15062.886,
1812,read,true,94.234,7940.655,
1815,read,true,85.468,120862.658,
1818,write,true,70.941,19957.511,
1821,read,true,121.275,5612.464,
1824,read,true,70.941,7057.87,
1827,write,true,365.888,10400.922,
1830,read,true,90.037,150074.639,
1833,read,true,22.942,6579.586,
1836,read,true,166.308,9585.302,
1839,write,true,602.846,39130.028,
1842,read,true,93.533,10628.194,
1845,read,true,104.073,133086.556,
1848,write,true,75.54,14246.955,
1851,read,true,118.269,5902.261,
1854,read,true,28.112,4730.662,
1857,write,true,555.969,19460.411,
1860,read,true,182.588,132623.239,
1863,read,true,15.78,8167.427,
1866,read,true,129.09,7224.73,
1869,write,true,101.799,22782.944,
1872,read,true,97.61,9437.007,
1875,read,true,141.212,114763.542,
1878,write,true,464.29,32236.321,
1881,read,true,192.417,5818.786,
1884,read,true,225.619,7224.561,
1887,write,true,156.01,28622.719,
1890,read,true,88.404,112490.002,
1893,read,true,42.258,8866.46,
1896,read,true,96.87,21831.392,
1899,write,true,78.405,62372.724,
1902,read,true,118.108,7248.805,
1905,read,true,687.253,126240.508,
1908,write,true,4365.425,33361.757,
1911,read,true,107.4,28686.949,
1914,read,true,81.561,12578.635,
1917,write,true,164.535,47387.251,
1920,read,true,108.702,123803.355,
1923,read,true,29.133,6264.682,
1926,read,true,285.069,23774.741,
1929,write,true,143.204,40993.069,
1932,read,true,664.422,3229.702,
1935,read,true,468.879,140976.399,
1938,write,true,101.899,11361.221,
1941,read,true,122.487,12931.489,
1944,read,true,19.004,10418.185,
1947,write,true,152.022,22451.861,
1950,read,true,178.06,123491.537,
1953,read,true,19.627,6548.899,
1956,read,true,175.545,11915.979,
1959,write,true,102.771,20884.849,
1962,read,true,124.541,7990.689,
1965,read,true,105.606,153557.849,
1968,write,true,112.087,20295.296,
1971,read,true,131.484,16361.311,
1974,read,true,40.535,5272.864,
1977,write,true,2398.942,18265.798,
1980,read,true,218.004,8581.063,
1983,read,true,34.934,8846.764,
1986,read,true,118.66,142417.026,
1989,write,true,519.802,29544.817,
1992,read,true,288.855,8519.638,
1995,read,true,94.495,7133.652,
1998,write,true,96.239,20171.418,
2001,read,true,524.02,110877.895,
2004,read,true,25.256,21264.793,
2007,write,true,173.341,18118.646,
2010,read,true,112.167,4787.046,
2013,read,true,24.496,5809.439,
2016,read,true,113.421,20063.228,
2019,write,true,82.382,21184.313,
2022,read,true,231.45,136998.361,
2025,read,true,1181.809,18175.921,
2028,write,true,76.212,26649.435,
2031,read,true,209.277,7578.746,
2034,read,true,25.977,11878.008,
2037,write,true,800.072,31518.512,
2040,read,true,86.801,128182.805,
2043,read,true,23.433,14492.099,
2046,read,true,132.444,9800.911,
2049,write,true,120.683,16906.921,
2052,read,true,92.672,6537.388,
2055,read,true,161.289,143855.09,
2058,write,true,142.514,23139.875,
2061,read,true,108.371,6993.984,
2064,read,true,14.887,8323.755,
2067,write,true,894.426,33889.032,
2070,read,true,242.589,100435.346,
2073,read,true,10.52,5850.335,
2076,read,true,91.51,12305.29,
2079,write,true,440.265,12561.102,
2082,read,true,281.05,6723.231,
2085,read,true,85.288,170478.706,
2088,write,true,63.748,16648.223,
2091,read,true,88.183,6696.572,
2094,read,true,13.485,9964.565,
2097,write,true,213.716,40999.811,
2100,read,true,633.643,13130.106,
2103,read,true,37.74,14026.587,
2106,read,true,418.486,176091.252,
2109,write,true,392.186,40619.717,
2112,read,true,680.921,8580.912,
2115,read,true,915.376,13617.751,
2118,write,true,141.533,28186.072,
2121,read,true,101.078,9895.046,
2124,read,true,10.761,12881.016,
2127,write,true,207.484,21378.193,
2130,read,true,88.784,103969.0,
2133,read,true,30.015,8959.492,
2136,read,true,200.581,8104.739,
2139,write,true,75.86,15741.132,
2142,read,true,84.116,7103.726,
2145,read,true,87.723,166327.118,
2148,write,true,88.754,39097.759,
2151,read,true,89.475,20744.589,
2154,read,true,11.802,20662.807,
2157,write,true,217.723,36658.092,
2160,read,true,175.786,17995.598,
2163,read,true,22.491,9427.069,
2166,read,true,114.883,108872.101,
2169,write,true,249.352,28640.732,
2172,read,true,655.084,8266.77,
2175,read,true,80.479,9480.859,
2178,write,true,76.222,14749.316,
2181,read,true,90.819,105958.646,
2184,read,true,8.916,12491.023,
2187,write,true,638.313,37791.119,
2190,read,true,147.142,7017.987,
2193,read,true,27.251,15264.95,
2196,read,true,233.423,11554.009,
2199,write,true,93.673,21619.139,
2202,read,true,267.825,165653.43,
2205,read,true,180.664,13555.504,
2208,write,true,206.002,29853.61,
2211,read,true,1261.105,12708.435,
2214,read,true,83.325,16926.208,
2217,write,true,124.371,20218.656,
2220,read,true,247.848,135707.179,
2223,read,true,24.745,9489.455,
2226,read,true,158.403,15316.275,
2229,write,true,74.778,27893.789,
2232,read,true,108.771,10035.455,
2235,read,true,122.547,114203.695,
2238,write,true,206.643,19931.794,
2241,read,true,89.596,8438.287,
2244,read,true,65.851,9416.88,
2247,write,true,178.871,21391.657,
2250,read,true,220.78,98051.913,
2253,read,true,22.11,9394.458,
2256,read,true,121.846,7536.348,
2259,write,true,111.477,23157.147,
2262,read,true,190.262,165906.308,
2265,read,true,761.56,10823.856,
2268,write,true,182.387,29698.05,
2271,read,true,351.661,14810.969,
2274,read,true,45.875,22814.793,
2277,write,true,131.964,29368.13,
2280,read,true,90.969,184796.204,
2283,read,true,15.117,9983.981,
2286,read,true,47.407,5967.111,
2289,write,true,69.529,19885.94,
2292,read,true,171.237,12817.869,
2295,read,true,352.662,8787.123,
2298,write,true,82.082,18117.664,
2301,read,true,274.139,147051.911,
2304,read,true,17.142,20163.664,
2307,write,true,568.613,25143.496,
2310,read,true,189.762,11159.117,
2313,read,true,25.036,9864.739,
2316,read,true,86.881,138811.419,
2319,write,true,70.17,17133.071,
2322,read,true,96.9,7785.879,
2325,read,true,141.743,4904.584,
2328,write,true,93.143,23772.126,
2331,read,true,118.76,157064.444,
2334,read,true,23.934,9987.898,
2337,write,true,125.352,22474.483,
2340,read,true,502.06,21430.67,
2343,read,true,43.521,23145.195,
2346,read,true,84.706,8417.258,
2349,write,true,325.383,30688.555,
2352,read,true,443.161,146562.714,
2355,read,true,92.793,8057.043,
2358,write,true,84.386,47921.51,
2361,read,true,115.875,23437.667,
2364,read,true,10.619,8874.265,
2367,write,true,217.923,14185.872,
2370,read,true,1121.036,159873.736,
2373,read,true,76.171,6831.762,
2376,read,true,235.145,16438.824,
2379,write,true,173.882,40708.342,
2382,read,true,608.949,13474.786,
2385,read,true,492.973,17029.248,
2388,write,true,575.466,20463.818,
2391,read,true,1807.979,152977.915,
2394,read,true,60.933,7218.86,
2397,write,true,202.435,25324.641,
2400,read,true,100.837,12056.259,
2403,read,true,27.901,11359.758,
2406,read,true,203.015,15054.11,
2409,write,true,639.735,38694.182,
2412,read,true,103.562,36663.17,
2415,read,true,96.499,18463.814,
2418,write,true,83.305,23555.466,
2421,read,true,98.733,28957.48,
2424,read,true,13.255,28867.974,
2427,write,true,8076.448,69175.173,
2430,read,true,418.635,19445.453,
2433,read,true,39.623,19473.073,
2436,read,true,121.915,23928.455,
2439,write,true,116.255,26447.421,
2442,read,true,281.422,27637.846,
2445,read,true,713.442,30009.057,
2448,write,true,191.404,33699.131,
2451,read,true,218.384,6456.858,
2454,read,true,24.686,42519.426,
2457,write,true,937.547,35727.698,
2460,read,true,714.534,5564.075,
2463,read,true,292.892,5040.735,
2466,read,true,72.374,7940.897,
2469,write,true,101.278,24320.241,
2472,read,true,812.875,21412.425,
2475,read,true,948.898,6284.098,
2478,write,true,747.885,29983.96,
2481,read,true,414.056,20795.723,
2484,read,true,35.676,20258.429,
2487,write,true,179.623,11224.377,
2490,read,true,200.972,12471.768,
2493,read,true,15.238,12008.46,
2496,read,true,239.483,100348.235,
2499,write,true,361.86,160595.003,
