sequence,operation,main_thread,submission_us,latency_us,error
1333,read,true,12.173,18237.025,
1336,read,true,102.168,18115.138,
1339,write,true,108.641,138596.22,
1342,read,true,231.99,98926.512,
1345,read,true,228.924,46363.225,
1348,write,true,92.582,80820.39,
1351,read,true,95.587,119580.262,
1354,read,true,12.533,26528.831,
1357,write,true,164.735,21429.338,
1360,read,true,96.218,9795.943,
1363,read,true,15.75,8912.717,
1366,read,true,868.638,99408.775,
1369,write,true,135.311,9448.74,
1372,read,true,106.968,6571.741,
1375,read,true,175.185,99439.533,
1378,write,true,107.348,16101.039,
1381,read,true,131.332,8131.739,
1384,read,true,24.155,15254.582,
1387,write,true,263.288,33110.931,
1390,read,true,92.963,134358.352,
1393,read,true,24.145,32446.651,
1396,read,true,155.477,5194.771,
1399,write,true,72.123,26973.415,
1402,read,true,107.41,5058.769,
1405,read,true,111.998,33872.562,
1408,write,true,2882.138,33882.78,
1411,read,true,102.25,119257.855,
1414,read,true,12.333,8470.337,
1417,write,true,131.764,14530.04,
1420,read,true,100.326,7197.851,
1423,read,true,14.116,7345.204,
1426,read,true,108.692,122947.539,
1429,write,true,95.387,30288.634,
1432,read,true,372.881,15842.741,
1435,read,true,95.156,16147.736,
1438,write,true,92.622,40065.351,
1441,read,true,94.514,130045.524,
1444,read,true,12.023,12227.126,
1447,write,true,136.523,29692.411,
1450,read,true,99.785,18913.087,
1453,read,true,12.353,11229.337,
1456,read,true,354.727,111409.2,
1459,write,true,81.3,10624.005,
1462,read,true,99.886,7422.367,
1465,read,true,89.496,8238.999,
1468,write,true,109.634,13635.533,
1471,read,true,98.572,129993.668,
1474,read,true,12.153,4933.547,
1477,write,true,162.081,40384.332,
1480,read,true,99.965,18829.422,
1483,read,true,12.523,11749.039,
1486,read,true,100.736,97706.592,
1489,write,true,787.999,10388.549,
1492,read,true,5941.493,6096.781,
1495,read,true,521.075,112199.774,
1498,write,true,791.136,25959.457,
1501,read,true,4238.239,13091.996,
1504,read,true,859.803,18366.094,
1507,write,true,225.528,22922.693,
1510,read,true,90.077,110336.924,
1513,read,true,12.422,5693.895,
1516,read,true,86.981,7107.753,
1519,write,true,58.999,12508.095,
1522,read,true,94.165,8768.92,
1525,read,true,106.508,110934.311,
1528,write,true,100.767,18087.989,
1531,read,true,147.463,6125.104,
1534,read,true,23.563,8629.602,
1537,write,true,145.931,17920.298,
1540,read,true,125.012,9561.398,
1543,read,true,13.836,99751.189,
1546,read,true,124.0,13256.342,
1549,write,true,95.998,16885.703,
1552,read,true,99.934,143491.576,
1555,read,true,113.792,18165.112,
1558,write,true,81.792,28883.623,
1561,read,true,97.169,10752.253,
1564,read,true,12.724,14958.704,
1567,write,true,148.775,13393.383,
1570,read,true,96.76,10394.441,
1573,read,true,10.609,106849.484,
1576,read,true,101.357,11419.448,
1579,write,true,57.657,13866.169,
1582,read,true,107.218,8484.052,
1585,read,true,108.4,112889.391,
1588,write,true,287.412,16792.229,
1591,read,true,108.101,8733.876,
1594,read,true,11.42,5895.328,
1597,write,true,281.942,11805.143,
1600,read,true,132.826,166237.652,
1603,read,true,16.52,21191.436,
1606,read,true,169.955,48086.867,
1609,write,true,72.505,108232.958,
1612,read,true,201.153,52968.898,
1615,read,true,69.049,7614.783,
1618,write,true,49.492,18359.652,
1621,read,true,1250.416,158768.209,
1624,read,true,41.677,12242.293,
1627,write,true,181.285,21943.149,
1630,read,true,84.888,33407.3,
1633,read,true,17.994,25240.916,
1636,read,true,137.194,14075.257,
1639,write,true,159.194,61473.137,
1642,read,true,101.108,171257.26,
1645,read,true,103.291,31878.248,
1648,write,true,186.605,52587.843,
1651,read,true,84.657,15793.91,
1654,read,true,10.71,42480.193,
1657,write,true,292.141,19099.482,
1660,read,true,102.38,126602.248,
1663,read,true,16.279,15947.745,
1666,read,true,88.915,11083.386,
1669,write,true,65.672,19240.013,
1672,read,true,133.807,7737.921,
1675,read,true,181.866,167000.495,
1678,write,true,72.444,23429.211,
1681,read,true,370.195,10936.033,
1684,read,true,26.379,16051.498,
1687,write,true,170.506,58196.099,
1690,read,true,121.996,17417.748,
1693,read,true,20.038,13651.644,
1696,read,true,93.854,139026.117,
1699,write,true,110.304,16512.621,
1702,read,true,81.491,6198.41,
1705,read,true,101.788,5934.911,
1708,write,true,107.63,15498.053,
1711,read,true,358.645,140257.507,
1714,read,true,13.264,7245.448,
1717,write,true,169.213,12156.774,
1720,read,true,96.89,12661.729,
1723,read,true,14.517,16437.062,
1726,read,true,91.199,129479.095,
1729,write,true,139.328,18476.919,
1732,read,true,100.175,9637.669,
1735,read,true,304.053,13668.243,
1738,write,true,108.432,16681.575,
1741,read,true,77.173,8673.824,
1744,read,true,10.249,108530.629,
1747,write,true,208.065,17070.204,
1750,read,true,96.94,5001.823,
1753,read,true,9.999,4805.791,
1756,read,true,101.748,95787.037,
1759,write,true,128.528,10974.695,
1762,read,true,142.504,3935.658,
1765,read,true,150.038,126015.811,
1768,write,true,110.265,11508.194,
1771,read,true,131.294,7050.308,
1774,read,true,147.454,8568.099,
1777,write,true,197.888,14387.016,
1780,read,true,97.822,86874.332,
1783,read,true,29.444,6968.515,
1786,read,true,90.297,5715.795,
1789,write,true,106.487,10632.992,
1792,read,true,123.298,89653.327,
1795,read,true,163.965,7116.832,
1798,write,true,94.736,11885.573,
1801,read,true,107.178,113224.803,
1804,read,true,15.289,5935.383,
1807,write,true,168.522,11125.575,
1810,read,true,88.655,8070.276,
1813,read,true,10.129,7356.274,
1816,read,true,85.098,95337.956,
1819,write,true,201.003,8254.898,
1822,read,true,89.836,6265.543,
1825,read,true,81.841,99165.925,
1828,write,true,92.982,10273.566,
1831,read,true,117.968,5713.071,
1834,read,true,22.182,4663.658,
1837,write,true,242.339,15988.821,
1840,read,true,87.712,115161.279,
1843,read,true,11.761,5475.561,
1846,read,true,90.668,10519.782,
1849,write,true,115.794,14584.189,
1852,read,true,156.92,5387.197,
1855,read,true,88.884,112518.393,
1858,write,true,126.805,12930.087,
1861,read,true,81.361,14981.766,
1864,read,true,12.974,11627.384,
1867,write,true,178.862,12748.781,
1870,read,true,79.387,86258.69,
1873,read,true,7.494,28588.096,
1876,read,true,68.708,5302.081,
1879,write,true,207.565,18340.537,
1882,read,true,105.716,109828.302,
1885,read,true,83.895,14683.243,
1888,write,true,245.224,20645.145,
1891,read,true,87.242,11130.394,
1894,read,true,9.528,10919.944,
1897,write,true,265.241,15268.648,
1900,read,true,101.719,12155.302,
1903,read,true,17.021,104339.126,
1906,read,true,83.986,5545.731,
1909,write,true,67.655,10462.697,
1912,read,true,77.534,16438.154,
1915,read,true,86.45,111872.368,
1918,write,true,79.517,10773.783,
1921,read,true,84.065,7165.15,
1924,read,true,13.065,11556.142,
1927,write,true,160.958,29136.732,
1930,read,true,82.883,113680.246,
1933,read,true,10.4,11425.23,
1936,read,true,77.183,8032.496,
1939,write,true,72.896,16980.929,
1942,read,true,72.895,12400.976,
1945,read,true,374.073,111461.307,
1948,write,true,104.773,19212.701,
1951,read,true,162.261,10935.002,
1954,read,true,8.747,10272.595,
1957,write,true,216.761,14435.805,
1960,read,true,81.491,105777.19,
1963,read,true,2783.546,22261.038,
1966,read,true,81.04,6171.609,
1969,write,true,185.924,7359.219,
1972,read,true,109.793,6585.847,
1975,read,true,84.306,130840.196,
1978,write,true,86.34,32505.05,
1981,read,true,140.511,16715.848,
1984,read,true,10.791,28625.695,
1987,write,true,159.475,29170.534,
1990,read,true,124.01,125128.319,
1993,read,true,22.161,10997.678,
1996,read,true,1311.939,23067.691,
1999,write,true,120.843,36014.949,
2002,read,true,91.88,7166.241,
2005,read,true,86.991,127075.315,
2008,write,true,68.837,22286.415,
2011,read,true,84.977,9358.051,
2014,read,true,10.77,9383.248,
2017,write,true,140.06,19928.939,
2020,read,true,92.332,134089.224,
2023,read,true,9.187,6096.712,
2026,read,true,88.103,10279.367,
2029,write,true,98.332,22644.087,
2032,read,true,96.899,12328.132,
2035,read,true,85.769,160820.599,
2038,write,true,131.744,38986.924,
2041,read,true,90.978,12129.284,
2044,read,true,9.608,7145.634,
2047,write,true,258.048,37315.438,
2050,read,true,70.6,24685.637,
2053,read,true,7.324,22507.974,
2056,read,true,93.662,148124.897,
2059,write,true,1687.686,33066.239,
2062,read,true,97.019,6932.188,
2065,read,true,197.405,15976.037,
2068,write,true,99.904,41206.604,
2071,read,true,84.126,136539.141,
2074,read,true,9.949,16785.967,
2077,write,true,195.041,32450.878,
2080,read,true,93.854,8776.834,
2083,read,true,27.12,13586.031,
2086,read,true,82.993,112784.025,
2089,write,true,120.995,13625.565,
2092,read,true,95.918,17418.6,
2095,read,true,89.055,9627.981,
2098,write,true,87.552,12537.479,
2101,read,true,78.204,141849.585,
2104,read,true,9.357,8058.464,
2107,write,true,175.385,17568.888,
2110,read,true,102.591,10131.524,
2113,read,true,29.594,9352.309,
2116,read,true,93.674,147199.092,
2119,write,true,162.941,17197.24,
2122,read,true,135.381,5137.415,
2125,read,true,172.439,12693.749,
2128,write,true,490.127,22748.51,
2131,read,true,124.741,7869.625,
2134,read,true,25.607,132466.789,
2137,write,true,177.489,13749.775,
2140,read,true,99.936,11703.265,
2143,read,true,10.449,8720.269,
2146,read,true,107.328,6245.757,
2149,write,true,116.035,10377.479,
2152,read,true,116.896,133281.838,
2155,read,true,751.873,6100.799,
2158,write,true,134.81,12087.286,
2161,read,true,167.23,9054.419,
2164,read,true,57.927,8887.459,
2167,write,true,345.209,25246.596,
2170,read,true,85.899,143410.417,
2173,read,true,35.245,13903.249,
2176,read,true,118.449,14719.631,
2179,write,true,2314.156,19274.667,
2182,read,true,123.268,13519.518,
2185,read,true,108.892,125288.054,
2188,write,true,128.348,14735.42,
2191,read,true,104.815,7463.203,
2194,read,true,23.393,6365.189,
2197,write,true,169.825,17714.047,
2200,read,true,132.927,6673.61,
2203,read,true,27.54,130644.824,
2206,read,true,111.146,28854.178,
2209,write,true,106.647,37931.148,
2212,read,true,103.773,9269.207,
2215,read,true,172.189,127373.276,
2218,write,true,115.204,9912.539,
2221,read,true,118.068,8215.926,
2224,read,true,22.923,7320.478,
2227,write,true,149.346,13053.335,
2230,read,true,104.995,27736.779,
2233,read,true,65.701,265046.506,
2236,read,true,77.394,24163.311,
2239,write,true,107.038,31579.214,
2242,read,true,79.818,9302.308,
2245,read,true,81.652,30762.644,
2248,write,true,684.488,33703.059,
2251,read,true,80.159,7701.413,
2254,read,true,7.494,6973.023,
2257,write,true,245.175,22640.811,
2260,read,true,74.397,113590.709,
2263,read,true,9.638,6300.279,
2266,read,true,81.06,14431.678,
2269,write,true,67.505,26042.3,
2272,read,true,89.806,10745.721,
2275,read,true,90.377,126417.175,
2278,write,true,59.61,32302.335,
2281,read,true,93.814,9410.198,
2284,read,true,11.271,13616.778,
2287,write,true,133.718,20102.82,
2290,read,true,83.525,13275.596,
2293,read,true,8.245,132139.773,
2296,read,true,244.894,14014.656,
2299,write,true,108.001,42592.882,
2302,read,true,97.58,12901.182,
2305,read,true,122.929,15257.888,
2308,write,true,280.09,15113.12,
2311,read,true,164.866,133280.766,
2314,read,true,20.498,31000.654,
2317,write,true,188.85,23537.231,
2320,read,true,95.888,9975.805,
2323,read,true,9.548,9430.035,
2326,read,true,85.418,106431.071,
2329,write,true,60.011,16452.42,
2332,read,true,80.549,9639.201,
2335,read,true,97.46,9393.035,
2338,write,true,71.011,14708.811,
2341,read,true,107.36,163508.679,
2344,read,true,11.701,10259.991,
2347,write,true,211.071,15710.316,
2350,read,true,90.358,13083.11,
2353,read,true,9.137,9906.526,
2356,read,true,98.513,9364.753,
2359,write,true,94.916,18146.588,
2362,read,true,115.795,133125.218,
2365,read,true,80.389,14358.462,
2368,write,true,206.984,21717.41,
2371,read,true,76.963,4950.519,
2374,read,true,17.092,6838.756,
2377,write,true,137.625,11408.048,
2380,read,true,119.381,109198.947,
2383,read,true,23.803,8163.288,
2386,read,true,82.944,7796.63,
2389,write,true,199.008,15918.551,
2392,read,true,88.343,5687.132,
2395,read,true,104.022,131960.75,
2398,write,true,106.116,21122.618,
2401,read,true,74.748,11965.25,
2404,read,true,7.705,7889.292,
2407,write,true,166.057,26907.002,
2410,read,true,76.431,177207.699,
2413,read,true,8.836,29051.633,
2416,read,true,227.201,10134.469,
2419,write,true,120.684,22394.976,
2422,read,true,88.775,13530.249,
2425,read,true,79.467,5472.555,
2428,write,true,55.653,27302.925,
2431,read,true,77.032,155003.255,
2434,read,true,20.749,11540.854,
2437,write,true,136.692,17795.557,
2440,read,true,87.162,13491.316,
2443,read,true,6.823,12600.325,
2446,read,true,87.983,10298.914,
2449,write,true,92.872,22940.035,
2452,read,true,86.72,148401.389,
2455,read,true,84.055,9645.503,
2458,write,true,94.905,18468.253,
2461,read,true,81.19,5577.368,
2464,read,true,8.216,9417.162,
2467,write,true,126.664,24718.589,
2470,read,true,77.674,149194.078,
2473,read,true,8.937,13448.067,
2476,read,true,85.469,7934.375,
2479,write,true,57.316,18489.582,
2482,read,true,612.203,12771.933,
2485,read,true,66.382,136476.845,
2488,write,true,99.685,73004.744,
2491,read,true,80.069,10334.279,
2494,read,true,21.359,10257.616,
2497,write,true,194.32,40037.62,
2500,read,true,97.822,135426.05,
2503,read,true,15.518,13623.32,
2506,read,true,87.782,10890.95,
2509,write,true,98.463,14920.944,
2512,read,true,127.827,31361.772,
